Year,Month,UOM,Crop,Value,Indicator
2021,3,CAD/tonne,"Oats, #2CW",278.0075,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Peas, #2 Yellow",359.2675,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,Soybeans,576.2375,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Wheat, Northern Hard Red",267.4975,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Wheat, Red Winter",258.9233333,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",266.365,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Wheat, Western Red Spring",271.355,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Barley, #1CW",256.566,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Canola Meal, 34%, Altona",426,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Canola, #1CR",792.686,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Corn, #2",293.45,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Flaxseed, #1CW",791.77,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Oats, #2CW",273.244,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Peas, #2 Yellow",345.762,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,Soybeans,601.426,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Wheat, Northern Hard Red",288.956,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Wheat, Red Winter",276.83,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",280.476,Farmer's net cash return at Wpg elevator
2021,4,CAD/tonne,"Wheat, Western Red Spring",292.778,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Barley, #1CW",277.5325,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Canola Meal, 34%, Altona",431.5,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Canola, #1CR",863.7625,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Corn, #2",318.0925,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Flaxseed, #1CW",807.0425,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Oats, #2CW",266.1775,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Peas, #2 Yellow",343.56,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,Soybeans,626.9425,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Wheat, Northern Hard Red",299.1875,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Wheat, Red Winter",278.2766667,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",288.225,Farmer's net cash return at Wpg elevator
2021,5,CAD/tonne,"Wheat, Western Red Spring",308.925,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Barley, #1CW",278.7951,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Canola Meal, 34%, Altona",375.5,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Canola, #1CR",794.31738,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Corn, #2",312.38508,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Flaxseed, #1CW",866.48968,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Oats, #2CW",259.04379,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Peas, #2 Yellow",313.61004,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,Soybeans,552.62976,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Wheat, Northern Hard Red",320.5914,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Wheat, Red Winter",317.00886,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",300.7169,Farmer's net cash return at Wpg elevator
2021,6,CAD/tonne,"Wheat, Western Red Spring",327.29718,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Barley, #1CW",293.0334,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Canola Meal, 34%, Altona",360.25,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Canola, #1CR",864.996856,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Corn, #2",295.889888,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Flaxseed, #1CW",801.23722,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Oats, #2CW",287.89848,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Peas, #2 Yellow",339.14712,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,Soybeans,541.386096,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Wheat, Northern Hard Red",357.15168,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Wheat, Red Winter",344.144304,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",326.03076,Farmer's net cash return at Wpg elevator
2021,7,CAD/tonne,"Wheat, Western Red Spring",361.19352,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Barley, #1CW",336.43725,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Canola Meal, 34%, Altona",360.5,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Canola, #1CR",883.82414,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Corn, #2",310.12142,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Flaxseed, #1CW",833.6174,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Oats, #2CW",346.58049,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Peas, #2 Yellow",448.91982,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,Soybeans,549.96582,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Soymeal, 46%, Wpg, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Wheat, Northern Hard Red",385.07712,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Wheat, Red Winter",365.78652,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",335.9873,Farmer's net cash return at Wpg elevator
2021,8,CAD/tonne,"Wheat, Western Red Spring",390.58872,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Barley, #1CW",353.086875,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Canola Meal, 34%, Altona",351.25,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Canola, #1CR",871.9193,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Corn, #2",300.96836,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Flaxseed, #1CW",1054.17662,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Oats, #2CW",396.83304,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Peas, #2 Yellow",498.52422,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,Soybeans,538.57518,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Soymeal, 46%, Wpg, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Wheat, Northern Hard Red",382.41318,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Wheat, Red Winter",368.54232,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",354.44915,Farmer's net cash return at Wpg elevator
2021,9,CAD/tonne,"Wheat, Western Red Spring",390.22128,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Barley, #1CW",369.46092,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Canola Meal, 34%, Altona",357.75,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Canola, #1CR",920.729144,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Corn, #2",305.731888,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Flaxseed, #1CW",1387.722,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Oats, #2CW",494.485092,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Peas, #2 Yellow",545.942352,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,Soybeans,538.66704,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Soymeal, 46%, Wpg, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Wheat, Northern Hard Red",416.456496,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Wheat, Red Winter",404.257488,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",372.98448,Farmer's net cash return at Wpg elevator
2021,10,CAD/tonne,"Wheat, Western Red Spring",424.246224,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Barley, #1CW",378.578025,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Canola Meal, 34%, Altona",393.25,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Canola, #1CR",998.24288,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Corn, #2",317.79818,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Flaxseed, #1CW",1360.6565,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Oats, #2CW",573.52749,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Peas, #2 Yellow",585.79122,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,Soybeans,531.04266,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Wheat, Northern Hard Red",440.83614,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Wheat, Red Winter",434.22222,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",403.2215,Farmer's net cash return at Wpg elevator
2021,11,CAD/tonne,"Wheat, Western Red Spring",452.31864,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Barley, #1CW",398.2131,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Canola Meal, 34%, Altona",437,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Canola, #1CR",1000.00656,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Corn, #2",325.57336,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Flaxseed, #1CW",1259.776,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Oats, #2CW",641.28738,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Peas, #2 Yellow",600.67254,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,Soybeans,546.75072,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Wheat, Northern Hard Red",452.4105,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Wheat, Red Winter",451.58376,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",421.68335,Farmer's net cash return at Wpg elevator
2021,12,CAD/tonne,"Wheat, Western Red Spring",463.80114,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Barley, #1CW",410.84385,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Canola Meal, 34%, Altona",489,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Canola, #1CR",994.2746,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Corn, #2",332.36434,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Flaxseed, #1CW",1429.84576,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Oats, #2CW",648.257895,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Peas, #2 Yellow",609.85854,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,Soybeans,589.55748,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Wheat, Northern Hard Red",405.74562,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Wheat, Red Winter",404.09214,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",395.6898,Farmer's net cash return at Wpg elevator
2022,1,CAD/tonne,"Wheat, Western Red Spring",417.89934,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Barley, #1CW",419.11125,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Canola Meal, 34%, Altona",548.3333333,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Canola, #1CR",991.73931,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Corn, #2",345.55262,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Flaxseed, #1CW",1363.31384,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Oats, #2CW",628.31898,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Peas, #2 Yellow",594.51792,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,Soybeans,660.4734,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Wheat, Northern Hard Red",418.78974,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Wheat, Red Winter",411.9921,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",401.7519,Farmer's net cash return at Wpg elevator
2022,2,CAD/tonne,"Wheat, Western Red Spring",433.02804,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Barley, #1CW",410.269725,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Canola Meal, 34%, Altona",571,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Canola, #1CR",1092.3793,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Corn, #2",382.3617,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Flaxseed, #1CW",1330.53998,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Oats, #2CW",615.02637,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Peas, #2 Yellow",599.3865,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,Soybeans,710.16966,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Wheat, Northern Hard Red",463.893,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Wheat, Red Winter",431.742,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",427.01065,Farmer's net cash return at Wpg elevator
2022,3,CAD/tonne,"Wheat, Western Red Spring",479.69292,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Barley, #1CW",402.8061,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Canola Meal, 34%, Altona",533.6,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Canola, #1CR",1144.275584,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Corn, #2",399.506464,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Flaxseed, #1CW",1298.986528,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Oats, #2CW",607.050804,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Peas, #2 Yellow",583.274256,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,Soybeans,703.059696,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Wheat, Northern Hard Red",493.986336,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Wheat, Red Winter",455.6256,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",443.01092,Farmer's net cash return at Wpg elevator
2022,4,CAD/tonne,"Wheat, Western Red Spring",508.243008,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Barley, #1CW",409.810425,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Canola Meal, 34%, Altona",497.3333333,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Canola, #1CR",1147.71476,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Corn, #2",418.67868,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Flaxseed, #1CW",1343.23616,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Oats, #2CW",548.077005,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Peas, #2 Yellow",572.93082,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,Soybeans,722.4789,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Wheat, Northern Hard Red",556.85532,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Wheat, Red Winter",540.50424,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",503.5217,Farmer's net cash return at Wpg elevator
2022,5,CAD/tonne,"Wheat, Western Red Spring",572.19594,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Barley, #1CW",407.49096,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Canola Meal, 34%, Altona",509.085,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Canola, #1CR",994.803704,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Corn, #2",387.066176,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Flaxseed, #1CW",,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Oats, #2CW",538.058916,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Peas, #2 Yellow",524.116416,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,Soybeans,710.188032,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Wheat, Northern Hard Red",494.133312,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Wheat, Red Winter",491.414256,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",470.6394,Farmer's net cash return at Wpg elevator
2022,6,CAD/tonne,"Wheat, Western Red Spring",506.185344,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Barley, #1CW",336.43725,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Canola Meal, 34%, Altona",526.3333333,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Canola, #1CR",822.53626,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Corn, #2",316.4203,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Flaxseed, #1CW",989.51468,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Oats, #2CW",385.323585,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Peas, #2 Yellow",470.23134,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,Soybeans,617.66664,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Wheat, Northern Hard Red",407.3991,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Wheat, Red Winter",416.49324,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",400.2823,Farmer's net cash return at Wpg elevator
2022,7,CAD/tonne,"Wheat, Western Red Spring",421.91298,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Barley, #1CW",297.970875,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Canola Meal, 34%, Altona",521,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Canola, #1CR",815.48154,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Corn, #2",308.64512,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Flaxseed, #1CW",884.3037,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Oats, #2CW",306.37845,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Peas, #2 Yellow",417.22812,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,Soybeans,631.90494,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2022,8,CAD/tonne,"Wheat, Northern Hard Red",379.56552,Farmer's net cash return at Wpg elevator
